Codigo;Estacao;CodigoAdicional;Latitude;Longitude;Altitude;AreaDrenagem;TipoEstacao;Bacia;BaciaCodigo;SubBacia;SubBaciaCodigo;RioCodigo;Rio;Jurisdicao;EstadoNome;EstadoSigla;EstadoCodigo;MunicipioCodigo;Municipio;OperadoraCodigo;OperadoraSigla;OperadoraNome;ResponsavelCodigo;ResponsavelSigla;ResponsavelNome
35205000;PESQUEIRO;NA;-3;-40,57;NA;1460;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35157500;RIO PESQUEIRO;2;CEARÁ;CE;9;9026000;CAMOCIM;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
35275003;SOBRAL II;NA;-3,7;-40,35;75;11300;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35200000;RIO ACARAÚ;2;CEARÁ;CE;9;9129000;SOBRAL;58;DNOCS;Departamento Nacional de Obras Contra as Secas;58;DNOCS;Departamento Nacional de Obras Contra as Secas
35287000;AÇUDE JENIPAPO;JEP-01;-4,14;-40,43;NA;NA;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35200000;RIO ACARAÚ;2;CEARÁ;CE;9;9122000;SANTA QUITÉRIA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35275004;SOBRAL;NA;-3,68;-40,33;NA;NA;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35200000;RIO ACARAÚ;2;CEARÁ;CE;9;9129000;SOBRAL;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente
35746000;AÇUDE HIPÓLITO;42;-4,23;-38,68;NA;340;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35200000;RIO ACARAÚ;2;CEARÁ;CE;9;9001200;ACARAPÉ;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35721000;AÇUDE CAUHIPE;CAU-01;-3,74;-38,86;40;94;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35721000;RIO CAHUIPÊ;2;CEARÁ;CE;9;9037000;CAUCAIA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35669100;CAMPO GRANDE;ANA;-3,76;-38,68;NA;425;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35730000;RIO CEARÁ;2;CEARÁ;CE;9;9037000;CAUCAIA;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
35680000;CAUCAIA;44;-3,74;-38,63;NA;NA;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35730000;RIO CEARÁ;2;CEARÁ;CE;9;9037000;CAUCAIA;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente
35630000;CAMPO GRANDE;NA;-3,76;-38,68;NA;425;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35730000;RIO CEARÁ;2;CEARÁ;CE;9;9037000;CAUCAIA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
35712000;FORTALEZA;56;-3,82;-38,52;NA;NA;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35740000;RIO COCO;2;CEARÁ;CE;9;9044000;FORTALEZA;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente
35705000;PACATUBA;NA;-3,98;-38,62;NA;NA;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35740000;RIO COCO;2;CEARÁ;CE;9;9097000;PACATUBA;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente
35710000;AÇUDE GAVIÃO;GAV-05;-3,9;-38,55;40;97;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35740000;RIO COCO;2;CEARÁ;CE;9;9097000;PACATUBA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35714000;FORTALEZA;NA;-3,75;-38,49;NA;NA;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35740000;RIO COCO;2;CEARÁ;CE;9;9044000;FORTALEZA;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente
35798000;AÇUDE MALCOZINHADO;MAL-02;-4,1;-38,3;20;252;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35745000;RIO MALCOZINHADO;2;CEARÁ;CE;9;9035000;CASCAVEL;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35790000;AÇUDE PACOTI;PCT-18;-4,04;-38,53;40;37;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35750000;RIO PACOTI;2;CEARÁ;CE;9;9052200;HORIZONTE;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35780000;AÇUDE RIACHÃO;RIA-10;-3,99;-38,52;40;26;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35750000;RIO PACOTI;2;CEARÁ;CE;9;9062500;ITAITINGA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35740000;BARRA NOVA;NA;-4,19;-38,77;326;223;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35750000;RIO PACOTI;2;CEARÁ;CE;9;9116000;REDENÇÃO;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
35700000;AÇUDE PENEDO;PEN-01;-3,96;-38,74;NA;19;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35750000;RIO PACOTI;2;CEARÁ;CE;9;9077000;MARANGUAPE;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35730000;AÇUDE ACARAPÉ DO MEIO;ACA-09;-4,19;-38,79;220;206;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35750000;RIO PACOTI;2;CEARÁ;CE;9;9116000;REDENÇÃO;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35745000;ACARAPÉ;NA;-4,23;-38,7;NA;314;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35750000;RIO PACOTI;2;CEARÁ;CE;9;9116000;REDENÇÃO;58;DNOCS;Departamento Nacional de Obras Contra as Secas;58;DNOCS;Departamento Nacional de Obras Contra as Secas
35760000;BAÚ;NA;-4,11;-38,66;59;235;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35761000;RIO BAU;2;CEARÁ;CE;9;9097000;PACATUBA;11;SUDENE;Superintendência do Desenvolvimento do Nordeste;11;SUDENE;Superintendência do Desenvolvimento do Nordeste
35830000;CAIO PRADO;NA;-4,65;-38,94;111;1610;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35800000;RIO CHORO;2;CEARÁ;CE;9;9065000;ITAPIUNA;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
35832000;IDEAL;NA;-4,42;-38,67;NA;2940;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35800000;RIO CHORO;2;CEARÁ;CE;9;9012000;ARACOIABA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
35800000;POMPÉU SOBRINHO;NA;-4,81;-39,11;190;364;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35800000;RIO CHORO;2;CEARÁ;CE;9;9100000;PALHANO;11;SUDENE;Superintendência do Desenvolvimento do Nordeste;11;SUDENE;Superintendência do Desenvolvimento do Nordeste
35890000;AÇUDE PACAJUS;PAC-06;-4,22;-38,38;40;43;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35800000;RIO CHORO;2;CEARÁ;CE;9;9096000;PACAJUS;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35286000;AÇUDE ACARAÚ MIRIM;NA;-3,5;-40,27;65;469;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35272100;RIO CONTENDAS;2;CEARÁ;CE;9;9002000;ACARAÚ;58;DNOCS;Departamento Nacional de Obras Contra as Secas;58;DNOCS;Departamento Nacional de Obras Contra as Secas
35290000;SÍTIO DO MONTE;NA;-3,51;-40,16;500;28;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35272200;RIACHO BOA VISTA;1;CEARÁ;CE;9;9129000;SOBRAL;11;SUDENE;Superintendência do Desenvolvimento do Nordeste;11;SUDENE;Superintendência do Desenvolvimento do Nordeste
35295000;AÇUDE SÃO VICENTE;SAV-01;-3,39;-40,26;95;75;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35273000;RIO SÃO VICENTE;2;CEARÁ;CE;9;9120000;SANTANA DO ACARAÚ;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35301000;VILA NOVA;NA;-3,02;-39,87;NA;1280;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35320000;RIO ARACATI-MIRIM;2;CEARÁ;CE;9;9065400;ITAREMA;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
35300000;FAZENDA MULUNGU;NA;-3,44;-40,09;80;74;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35321000;RIO MULUNGU;2;CEARÁ;CE;9;9120000;SANTANA DO ACARAÚ;58;DNOCS;Departamento Nacional de Obras Contra as Secas;58;DNOCS;Departamento Nacional de Obras Contra as Secas
35348000;SÃO PEDRO DA TIMBAUBA (MIRAIMA);NA;-3,58;-39,98;NA;1530;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35400000;RIO ARACATIAÇU;2;CEARÁ;CE;9;9083400;MIRAIMA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35370500;AÇUDE SÃO PEDRO TIMBAÚBA;SPT-01;-3,57;-39,97;60;1540;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35400000;RIO ARACATIAÇU;2;CEARÁ;CE;9;9083400;MIRAIMA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35370000;AMONTADA;ANA;-3,36;-39,83;33;2680;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35400000;RIO ARACATIAÇU;2;CEARÁ;CE;9;9007200;AMONTADA;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
35150000;AÇUDE PREMUOCA;PRE-01;-3,32;-40,55;80;19;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35222000;RIACHO SÃO FRANCISCO;2;CEARÁ;CE;9;9139000;URUOCA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35225000;SÃO FRANCISCO;NA;-4,25;-40,63;80;64;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35222000;RIACHO SÃO FRANCISCO;2;CEARÁ;CE;9;9122000;SANTA QUITÉRIA;11;SUDENE;Superintendência do Desenvolvimento do Nordeste;11;SUDENE;Superintendência do Desenvolvimento do Nordeste
35209800;AÇUDE CARMINA;CMN-01;-4,66;-40,2;280;198;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35231000;RIACHO DOS MACACOS;2;CEARÁ;CE;9;9036500;CATUNDA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35820000;AÇUDE MACACOS;MAC-01;-4,79;-38,71;120;67;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35231000;RIACHO DOS MACACOS;2;CEARÁ;CE;9;9052400;IBARETAMA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35240000;TRAPIÁ;NA;-4,19;-40,31;90;1530;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35231000;RIACHO DOS MACACOS;2;CEARÁ;CE;9;9122000;SANTA QUITÉRIA;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
35251000;CURRAL VELHO;NA;-3,99;-40,37;NA;634;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35240000;RIO JACURUTU;2;CEARÁ;CE;9;9049000;GROAIRAS;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
35248000;SANTA QUITÉRIA;NA;-4,33;-40,16;190;162;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35240000;RIO JACURUTU;2;CEARÁ;CE;9;9122000;SANTA QUITÉRIA;11;SUDENE;Superintendência do Desenvolvimento do Nordeste;11;SUDENE;Superintendência do Desenvolvimento do Nordeste
35362000;AÇUDE MISSI;MIS-01;-3,47;-39,86;NA;NA;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35440000;RIO DO MISSI;2;CEARÁ;CE;9;9083400;MIRAIMA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35378000;TURURU;NA;-3,59;-39,43;NA;NA;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35500000;RIO MUNDAÚ;2;CEARÁ;CE;9;9135400;TURURU;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente
35373000;AÇUDE GAMELEIRA;GAM-01;-3,37;-39,49;NA;NA;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35500000;RIO MUNDAÚ;2;CEARÁ;CE;9;9064000;ITAPIPOCA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35390000;BARRENTO;NA;-3,3;-39,51;NA;564;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35500000;RIO MUNDAÚ;2;CEARÁ;CE;9;9064000;ITAPIPOCA;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
35380000;AÇUDE MUNDAU;MUN-08;-3,64;-39,51;140;28;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35500000;RIO MUNDAÚ;2;CEARÁ;CE;9;9138000;URUBURETAMA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35371000;AÇUDE QUANDÚ;QUA-01;-3,57;-39,62;300;49;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35521000;RIO QUANDÚ;2;CEARÁ;CE;9;9064000;ITAPIPOCA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35370600;BETÂNIA;NA;-3,28;-39,65;NA;951;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35530000;RIO CRUXATI;2;CEARÁ;CE;9;9064000;ITAPIPOCA;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
35372000;AÇUDE POÇO VERDE;PÇV-01;-3,44;-39,63;60;59;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35532000;RIACHO SORORÓ;2;CEARÁ;CE;9;9064000;ITAPIPOCA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35515800;APUIARÉS;NA;-3,95;-39,42;NA;NA;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35600000;RIO CURU;2;CEARÁ;CE;9;9009000;APUIARES;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente
35506000;GENERAL SAMPAIO - CANAL DE FUGA;NA;-4,04;-39,44;100;1590;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35600000;RIO CURU;2;CEARÁ;CE;9;9046000;GENERAL SAMPAIO;58;DNOCS;Departamento Nacional de Obras Contra as Secas;58;DNOCS;Departamento Nacional de Obras Contra as Secas
35566000;PONTE JOSÉ GOMES;NA;-3,78;-39,28;80;5960;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35600000;RIO CURU;2;CEARÁ;CE;9;9107000;PENTECOSTE;58;DNOCS;Departamento Nacional de Obras Contra as Secas;58;DNOCS;Departamento Nacional de Obras Contra as Secas
35265000;AÇUDE AIRES DE SOUZA;NA;-3,78;-40,51;40;1120;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35260000;RIO JAIBARAS;2;CEARÁ;CE;9;9129000;SOBRAL;11;SUDENE;Superintendência do Desenvolvimento do Nordeste;11;SUDENE;Superintendência do Desenvolvimento do Nordeste
35262000;AÇUDE TAQUARA;TAQ-01;-3,89;-40,61;NA;NA;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35260000;RIO JAIBARAS;2;CEARÁ;CE;9;9129000;SOBRAL;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35263000;ARARIUS;NA;-3,89;-40,6;95;578;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35260000;RIO JAIBARAS;2;CEARÁ;CE;9;9031000;CARIRE;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
35266000;RIACHO AIRES DE SOUZA;NA;-3,79;-40,5;80;1120;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35260000;RIO JAIBARAS;2;CEARÁ;CE;9;9129000;SOBRAL;58;DNOCS;Departamento Nacional de Obras Contra as Secas;58;DNOCS;Departamento Nacional de Obras Contra as Secas
35274000;SOBRAL;NA;-3,7;-40,36;NA;1460;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35260000;RIO JAIBARAS;2;CEARÁ;CE;9;9129000;SOBRAL;58;DNOCS;Departamento Nacional de Obras Contra as Secas;58;DNOCS;Departamento Nacional de Obras Contra as Secas
35272000;FAZENDA LOGRADOURO;NA;-3,78;-40,46;80;1120;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35261100;RIO LOGRADOURO;1;CEARÁ;CE;9;9129000;SOBRAL;58;DNOCS;Departamento Nacional de Obras Contra as Secas;58;DNOCS;Departamento Nacional de Obras Contra as Secas
35282000;AÇUDE ARREBITA;ARR-02;-3,84;-40,27;100;77;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35270500;RIO SABONETE;2;CEARÁ;CE;9;9043400;FORQUILHA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35278000;OFICINAS;NA;-3,86;-40,2;100;56;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35271000;RIACHO OFICINAS;2;CEARÁ;CE;9;9129000;SOBRAL;11;SUDENE;Superintendência do Desenvolvimento do Nordeste;11;SUDENE;Superintendência do Desenvolvimento do Nordeste
35277000;POCINHOS - SANGRADOURO;NA;-3,9;-40,18;NA;20;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35271000;RIACHO OFICINAS;2;CEARÁ;CE;9;9129000;SOBRAL;11;SUDENE;Superintendência do Desenvolvimento do Nordeste;11;SUDENE;Superintendência do Desenvolvimento do Nordeste
35280000;AÇUDE FORQUILHA;NA;-3,78;-40,26;85;201;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35271000;RIACHO OFICINAS;2;CEARÁ;CE;9;9129000;SOBRAL;11;SUDENE;Superintendência do Desenvolvimento do Nordeste;11;SUDENE;Superintendência do Desenvolvimento do Nordeste
35276000;AÇUDE POCINHOS;NA;-3,91;-40,18;NA;3;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35271000;RIACHO OFICINAS;2;CEARÁ;CE;9;9129000;SOBRAL;11;SUDENE;Superintendência do Desenvolvimento do Nordeste;11;SUDENE;Superintendência do Desenvolvimento do Nordeste
35281000;AÇUDE FORQUILHA;FOR-01;-3,79;-40,25;85;197;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35271000;RIACHO OFICINAS;2;CEARÁ;CE;9;9043400;FORQUILHA;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35279000;FAZENDA BELA VISTA;NA;-3,82;-40,18;100;46;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35271500;RIACHO CONCEIÇÃO;2;CEARÁ;CE;9;9043400;FORQUILHA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
35285000;AÇUDE ACARAÚ MIRIM;ACM-06;-3,5;-40,28;60;476;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35271800;RIO ACARAÚ-MIRIM;2;CEARÁ;CE;9;9080000;MASSAPÊ;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35550000;AÇUDE SÃO MATEUS;SMT-01;-4,37;-39,31;160;235;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35650000;RIO CANINDÉ;2;CEARÁ;CE;9;9028000;CANINDÉ;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35555100;PEREIRA DE MIRANDA - CANAL;NA;-3,78;-39,27;80;3320;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35650000;RIO CANINDÉ;2;CEARÁ;CE;9;9107000;PENTECOSTE;58;DNOCS;Departamento Nacional de Obras Contra as Secas;58;DNOCS;Departamento Nacional de Obras Contra as Secas
35555000;AÇUDE PENTECOSTE;PET-01;-3,8;-39,25;60;3320;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35650000;RIO CANINDÉ;2;CEARÁ;CE;9;9107000;PENTECOSTE;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará;106;COGERH-CE;Companhia de Gestão dos Recursos Hídricos - Ceará
35551000;PARAMOTI;NA;-4,1;-39,23;NA;1540;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35650000;RIO CANINDÉ;2;CEARÁ;CE;9;9104000;PARAMOTI;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
35555050;PENTECOSTE;63;-3,78;-39,27;NA;NA;1;ATLÂNTICO,TRECHO NORTE/NORDESTE;3;RIOS ACARAÚ,PIRANGI E OUTROS;35;35650000;RIO CANINDÉ;2;CEARÁ;CE;9;9107000;PENTECOSTE;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente;388;SEMACE-CE;Superintendência Estadual do Meio Ambiente
